"Entrez id",SysID,"Chromosome location","Gene type","Gene symbol","Gene group","Gene description","Super go",Hpsd,"Flybase id","Gene name","Orthology determination","Wing phenotype overview","Neuronal phenotype overview","Inheritance pattern","Inheritance type","Main class ","Accompanying phenotype","Limited confidence criterion","Sysid yes no","Disease subtype","Disease type","Omim disease","Haploinsufficiency yes no","Clinical synopsis"
2671,SysID_1665,16p13.3-p13.12,protein-coding,GFER,"ID candidate genes","growth factor, augmenter of liver regeneration",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"MYOPATHY, MITOCHONDRIAL PROGRESSIVE, WITH CONGENITAL CATARACT, HEARING LOSS, AND DEVELOPMENTAL DELAY","MYOPATHY, MITOCHONDRIAL PROGRESSIVE, WITH CONGENITAL CATARACT, HEARING LOSS, AND DEVELOPMENTAL DELAY",613076,0,"3 affected from 1 family: congenital cataract, muscular hypotonia, hearing loss, developmental delay, muscle biopsy anomalies"
4285,SysID_1666,13q12,protein-coding,MIPEP,"ID candidate genes","mitochondrial intermediate peptidase",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 31; COXPD31","COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY",617228,0,"4 patients: failure to thrive, hypotonia, cardiomyopathy, developmental delay, infantile seizures, 3/4 died within first weeks of life"
29078,SysID_1667,6q16.1,protein-coding,NDUFAF4,"ID candidate genes","NADH dehydrogenase (ubiquinone) complex I, assembly factor 4",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"MITOCHONDRIAL COMPLEX I DEFICIENCY","MITOCHONDRIAL COMPLEX I DEFICIENCY",252010,0,"1 patient: decline of milestones, MRI anomalies similar to Leigh syndrome, EEG anomalies, increased lactate; profound developmental delay and siezures; 1 family: encephalopathy and lactic acidosis short after birth, lethality in first weeks or months"
27316,SysID_1670,Xq26.3,protein-coding,RBMX,"ID candidate genes","RNA binding motif protein, X-linked",,0,,,,,,"Mendelian X-linked","not sure",,,0,1,"MENTAL RETARDATION, X-LINKED, SYNDROMIC 11; MRXS11","MENTAL RETARDATION, X-LINKED, SYNDROMIC",300238,0,"1 family: dysmorphism, moderate ID"
814,SysID_1671,5q21.3,protein-coding,CAMK4,"ID candidate genes","calcium/calmodulin-dependent protein kinase IV",,0,,,,,,"Mendelian autosomal",dominant,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"1 patient with de novo splice variant: delay, ID, autism, ataxia, mixed hyperkinetic movement disorder"
9890,SysID_1672,1p21.2,protein-coding,PLPPR4,"ID candidate genes",-,,1,,,,,,"Mendelian autosomal",dominant,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"1 patient with deletion and ID"
116987,SysID_1673,2q37,protein-coding,AGAP1,"ID candidate genes","ArfGAP with GTPase domain, ankyrin repeat and PH domain 1",,1,,,,,,"Mendelian autosomal",dominant,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"1 patient with de novo splice variant: quadriplegia and ID"
60560,SysID_1674,9q21.33,protein-coding,NAA35,"ID candidate genes","N(alpha)-acetyltransferase 35, NatC auxiliary subunit",,0,,,,,,"Mendelian autosomal",dominant,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"1 patient with de novo missense variant: hemiplegia, ID, epilepsy"
902,SysID_1675,5q13.3-q14,protein-coding,CCNH,"ID candidate genes","cyclin H",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"ID and microcephaly","ID and microcephaly",,0,"2 sibs: microcephalic primordial dwarfism, contractures, cleft palate, ambiguous genitalia, skin hypopigmentation, heart defect, brain malformation, early death"
8496,SysID_1676,12p12.1,protein-coding,PPFIBP1,"ID candidate genes","PTPRF interacting protein, binding protein 1 (liprin beta 1)",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"ID and microcephaly","ID and microcephaly",,0,"3 sibs: microcephaly, heart disease, renal abnormality, intractable seizures, chromosomal breakage, MRI anomalies, 1/3 died at 6 days"
6176,SysID_1677,15q22,protein-coding,RPLP1,"ID candidate genes","ribosomal protein, large, P1",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"inframe deletion in 1 patient: developmental delay and epilepsy"
7857,SysID_1678,2q35-q36,protein-coding,SCG2,"ID candidate genes","secretogranin II",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"missense variant in 1 patient: severe ID"
10590,SysID_1679,6p22.3-p22.1,protein-coding,SCGN,"ID candidate genes","secretagogin, EF-hand calcium binding protein",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"missense variant in 1 patient: developmental delay, microcephaly"
51804,SysID_1680,14q23,protein-coding,SIX4,"ID candidate genes","SIX homeobox 4",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"missense variant in 1 patient: moderate ID, epilepsy, autistic features"
134957,SysID_1681,6q24.3,protein-coding,STXBP5,"ID candidate genes","syntaxin binding protein 5 (tomosyn)",,1,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"missense variant in 1 patient: devleopmental delay, severe microcephaly, epilepsy"
54915,SysID_1683,20q13.33,protein-coding,YTHDF1,"ID candidate genes","YTH N(6)-methyladenosine RNA binding protein 1",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"missense variant in 1 patient: developmental delay, microcephaly"
91752,SysID_1684,2q32.1,protein-coding,ZNF804A,"ID candidate genes","zinc finger protein 804A",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"missense variant in 1 patient: moderate ID, autistic features"
283208,SysID_1685,11q13.4,protein-coding,P4HA3,"ID candidate genes","prolyl 4-hydroxylase, alpha polypeptide III",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"missense variant in 1 patient: moderate ID"
5442,SysID_1686,19p13.3,protein-coding,POLRMT,"ID candidate genes","polymerase (RNA) mitochondrial (DNA directed)",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"missense variant in 1 patient: profound ID, microcephaly"
253959,SysID_1687,14q13.2,protein-coding,RALGAPA1,"ID candidate genes","Ral GTPase activating protein, alpha subunit 1 (catalytic)",,1,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"missense variant in 1 patient: mild ID"
8798,SysID_1688,12p13.32,protein-coding,DYRK4,"ID candidate genes","dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 4",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"missense variant in 1 patient: severe ID, epilepsy"
7976,SysID_1689,8p21,protein-coding,FZD3,"ID candidate genes","frizzled class receptor 3",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"missense variant in 1 patient: moderate ID, epilepsy"
2741,SysID_1690,5q32,protein-coding,GLRA1,"ID candidate genes","glycine receptor, alpha 1",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"CNV in 1 patient: moderate ID, epilepsy"
2741,SysID_1690,5q32,protein-coding,GLRA1,"ID candidate genes","glycine receptor, alpha 1",,0,,,,,,"Mendelian autosomal","not sure",,,0,0,"HYPEREKPLEXIA 1; HKPX1",HYPEREKPLEXIA,149400,0,
3006,SysID_1691,6p21.3,protein-coding,HIST1H1C,"ID candidate genes","histone cluster 1, H1c",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"missense variant in 1 patient: moderate ID"
11155,SysID_1692,10q22.3-q23.2,protein-coding,LDB3,"ID candidate genes","LIM domain binding 3",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"missense variant in 1 patient: severe ID, microcephaly"
11155,SysID_1692,10q22.3-q23.2,protein-coding,LDB3,"ID candidate genes","LIM domain binding 3",,0,,,,,,"Mendelian autosomal",dominant,,,0,0,"CARDIOMYOPATHY, DILATED, 1C, WITH OR WITHOUT LEFT VENTRICULAR NONCOMPACTION; CMD1C","CARDIOMYOPATHY, DILATED",601493,0,
11155,SysID_1692,10q22.3-q23.2,protein-coding,LDB3,"ID candidate genes","LIM domain binding 3",,0,,,,,,"Mendelian autosomal",dominant,,,0,0,"MYOPATHY, MYOFIBRILLAR, 4; MFM4",myopathy,609452,0,
64900,SysID_1693,20q12,protein-coding,LPIN3,"ID candidate genes","lipin 3",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"missense variant in 1 patient: developmental delay, microcephaly, epilepsy"
1130,SysID_1694,1q42.1-q42.2,protein-coding,LYST,"ID candidate genes","lysosomal trafficking regulator",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"missense variant in 1 patient: profound Id, microcephaly, autistic features"
1130,SysID_1694,1q42.1-q42.2,protein-coding,LYST,"ID candidate genes","lysosomal trafficking regulator",,0,,,,,,"Mendelian autosomal",recessive,,,0,0,"CHEDIAK-HIGASHI SYNDROME; CHS","CHEDIAK-HIGASHI SYNDROME",214500,0,
55779,SysID_1695,3q13.2,protein-coding,CFAP44,"ID candidate genes","cilia and flagella associated protein 44",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"splice variant in 1 patient: moderate ID, autistic features"
9793,SysID_1696,11p11.2,protein-coding,CKAP5,"ID candidate genes","cytoskeleton associated protein 5",,1,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"missense variant in 1 patient: mild ID"
79009,SysID_1697,10q22.1,protein-coding,DDX50,"ID candidate genes","DEAD (Asp-Glu-Ala-Asp) box polypeptide 50",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"inframe deletion in 1 patient: mild ID, microcephaly"
27147,SysID_1698,7q34,protein-coding,DENND2A,"ID candidate genes","DENN/MADD domain containing 2A",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"missense variant in 1 patient: severe ID, epilepsy"
80216,SysID_1699,4q25,protein-coding,ALPK1,"ID candidate genes","alpha-kinase 1",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"missense variant in 1 patient: developmental delay, microcephaly, epilepsy"
269,SysID_1700,12q13,protein-coding,AMHR2,"ID candidate genes","anti-Mullerian hormone receptor, type II",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"nonsense variant in 1 patient: moderate ID, microcephaly, epilepsy"
10863,SysID_1701,8p21.2,protein-coding,ADAM28,"ID candidate genes","ADAM metallopeptidase domain 28",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"missense variant in 1 patient: profound ID, microcephaly, epilepsy"
283316,SysID_1702,12p13.3,protein-coding,CD163L1,"ID candidate genes","CD163 molecule-like 1",,0,,,,,,"Mendelian autosomal",dominant,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"de novo missense variant in 1 patient: moderate ID, microcephaly"
1750,SysID_1703,7q22,protein-coding,DLX6,"ID candidate genes","distal-less homeobox 6",,0,,,,,,"Mendelian autosomal",dominant,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"de novo inframe deletion in 1 patient: developmental delay, microcephaly, epilepsy"
1750,SysID_1703,7q22,protein-coding,DLX6,"ID candidate genes","distal-less homeobox 6",,0,,,,,,"Mendelian autosomal",recessive,,,0,0,"SPLIT-HAND/FOOT MALFORMATION 1 WITH SENSORINEURAL HEARING LOSS, AUTOSOMAL RECESSIVE; SHFM1D","SPLIT-HAND/FOOT MALFORMATION",220600,0,
3356,SysID_1704,13q14-q21,protein-coding,HTR2A,"ID candidate genes","5-hydroxytryptamine (serotonin) receptor 2A, G protein-coupled",,0,,,,,,"Mendelian autosomal",dominant,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"de novo missense variant in 1 patient: moderate ID"
4951,SysID_1706,7q21.2,protein-coding,OCM2,"ID candidate genes","oncomodulin 2",,0,,,,,,"Mendelian autosomal",dominant,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"de novo missense variant in 1 patient: moderate ID, microcephaly, epilepsy"
9271,SysID_1707,12q24.33,protein-coding,PIWIL1,"ID candidate genes","piwi-like RNA-mediated gene silencing 1",,0,,,,,,"Mendelian autosomal",dominant,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"de novo missense variant in 1 patient: mild ID"
1827,SysID_1708,21q22.12,protein-coding,RCAN1,"ID candidate genes","regulator of calcineurin 1",,0,,,,,,"Mendelian autosomal",dominant,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"de novo missense variant in 1 patient: moderate ID, microcephaly"
143570,SysID_1709,11q13.4,protein-coding,XRRA1,"ID candidate genes","X-ray radiation resistance associated 1",,0,,,,,,"Mendelian autosomal",dominant,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"de novo fs variant in 1 patient: severe ID, mild microcephaly"
53919,SysID_1711,12p12.2,protein-coding,SLCO1C1,"ID candidate genes","solute carrier organic anion transporter family, member 1C1",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"infantile neurodegeneration","infantile neurodegeneration",,0,"homozygous missense variant in a patient with initially normal development, regression, spasticity, grey and white matter degeneration, glucose hypometabolism"
4761,SysID_1715,17q12,protein-coding,NEUROD2,"ID candidate genes","neuronal differentiation 2",,0,,,,,,"Mendelian autosomal",dominant,,,0,1,"epileptic encephalopathy","epileptic encephalopathy",,0,"de novo variants in 2 patients: early infantile epileptic encephalopathy"
90332,SysID_1716,19q13.32,protein-coding,EXOC3L2,"ID candidate genes","exocyst complex component 3-like 2",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"3 affected from 2 families: two fetuses with Dandy-Walker malformation, 1 patient with white matter anomalies, developmental delay, pituitary hypoplasia, sevre renal dysplasia, bone marrow failure"
9474,SysID_1717,6q21,protein-coding,ATG5,"ID candidate genes","autophagy related 5",,0,,,,,,"Mendelian autosomal",dominant,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"de novo missense variant in a patient with developmental delay and other anomalies"
9474,SysID_1717,6q21,protein-coding,ATG5,"ID candidate genes","autophagy related 5",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 25; SCAR25","SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE",617584,0,"2 sibs with developmental delay, ataxia, dysmetria, nystagmus and low IQ, cerebellar hypoplasia"
27183,SysID_1718,16q22.1,protein-coding,VPS4A,"ID candidate genes","vacuolar protein sorting 4 homolog A (S. cerevisiae)",,1,,,,,,"Mendelian autosomal",dominant,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"de novo variants in 2 patients with ID and behavioural anomalies"
22829,SysID_1719,Yq11.221,protein-coding,NLGN4Y,"ID candidate genes","neuroligin 4, Y-linked",,0,,,,,,"Mendelian X-linked","not sure",,,0,1,"Developmental Disorder","Developmental Disorder",,0,"missense variants in few cases with ASD and/or developmental delay (gene tolerant towards LOF and missense)"
7328,SysID_1721,7q32,protein-coding,UBE2H,"ID candidate genes","ubiquitin-conjugating enzyme E2H",,0,,,,,,"Mendelian autosomal",dominant,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"de novo missense variant in a patient with speech delay and various anomalies"
1958,SysID_1722,5q31.1,protein-coding,EGR1,"ID candidate genes","early growth response 1",,0,,,,,,"Mendelian autosomal",dominant,,,0,1,"Developmental Disorder","Developmental Disorder",,1,"de novo fs variant in 1 patient with severe ID and acquired microcephaly"
27243,SysID_1724,19q,protein-coding,CHMP2A,"ID candidate genes","charged multivesicular body protein 2A",,0,,,,,,"Mendelian autosomal",dominant,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"de novo fs variant in 1 patient: severe ID, lack of speech"
6262,SysID_1725,1q43,protein-coding,RYR2,"ID candidate genes","ryanodine receptor 2 (cardiac)",,1,,,,,,"Mendelian autosomal",dominant,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"de novo variants in several variants with ID and or epilepsy, some with arrhythmia"
6262,SysID_1725,1q43,protein-coding,RYR2,"ID candidate genes","ryanodine receptor 2 (cardiac)",,1,,,,,,"Mendelian autosomal",dominant,,,0,0,"ARRHYTHMOGENIC RIGHT VENTRICULAR DYSPLASIA, FAMILIAL, 2; ARVD2","ARRHYTHMOGENIC RIGHT VENTRICULAR DYSPLASIA, FAMILIAL",600996,0,
6262,SysID_1725,1q43,protein-coding,RYR2,"ID candidate genes","ryanodine receptor 2 (cardiac)",,1,,,,,,"Mendelian autosomal",dominant,,,0,0,"VENTRICULAR TACHYCARDIA, CATECHOLAMINERGIC POLYMORPHIC, 1, WITH OR WITHOUT ATRIAL DYSFUNCTION AND/OR DILATED CARDIOMYOPATHY; CPVT1","VENTRICULAR TACHYCARDIA, CATECHOLAMINERGIC POLYMORPHIC",604772,0,
3020,SysID_1726,1q42.12,protein-coding,H3F3A,"ID candidate genes","H3 histone, family 3A",,0,,,,,,"Mendelian autosomal",dominant,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"de novo missense variant in 1 patient: neurodevelopmental disorder; plus 1 de novo missense variant in Decipher (ExAC: intolerant towards missense)"
3065,SysID_1727,1p34,protein-coding,HDAC1,"ID candidate genes","histone deacetylase 1",,0,,,,,,"Mendelian autosomal",dominant,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"de novo missense variant in 1 patient with neurodevelopmental phenotype (ExAC: intolerance LOF and missense)"
145581,SysID_1729,14q21.1,protein-coding,LRFN5,"ID candidate genes","leucine rich repeat and fibronectin type III domain containing 5",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"comp het missense in 1 patient with neurodevelopmental phenotype"
146862,SysID_1730,17q12,protein-coding,UNC45B,"ID candidate genes","unc-45 myosin chaperone B",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"homozygous missense variant in 1 patient with ID"
6096,SysID_1731,9q22,protein-coding,RORB,"ID candidate genes","RAR-related orphan receptor B",,0,,,,,,"Mendelian autosomal",dominant,,,0,1,ASD,ASD,,0,"de novo missense variant in 1 patient with ASD (GNOMAD: intolerance missense and LOF)"
4528,SysID_1732,2p16.1,protein-coding,MTIF2,"ID candidate genes","mitochondrial translational initiation factor 2",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"comp het fs and missense variants in 1 patient with multiple congenital anomalies with or without ID"
